公司代號,公司名稱,稅後淨利
8985,國聲有線電視股份有限公司,10087
8973,澎湖有線電視股份有限公司,9806
8976,聯維有線電視股份有限公司,9436
8953,吉隆有線電視股份有限公司,36272
2068,優頻科技材料股份有限公司,27467
8974,世新有線電視股份有限公司,26608
8965,家和有線電視股份有限公司,62398
8995,北港有線電視股份有限公司,7796
9986,南天有線電視股份有限公司,17441
8955,北健有線電視股份有限公司,55919
8309,吉元有線電視股份有限公司,22114
8370,欣隆天然氣股份有限公司,13490
9964,榮僑投資股份有限公司,16915
8981,麗冠有線電視股份有限公司,20026
3601,前源科技股份有限公司,9829
8980,萬象有線電視股份有限公司,11937
8310,長德有線電視股份有限公司,17711
8970,大揚有線電視股份有限公司,2752
8946,雙子星有線電視股份有限公司,1966
6587,鑫聖傳媒製作股份有限公司,13353
8399,聯美林業股份有限公司,11253
9982,三冠王有線電視股份有限公司,11568
6688,海樂影業股份有限公司,11371
6614,資拓宏宇國際股份有限公司,90219
6647,合迪股份有限公司,716964
8469,新高雄有線電視股份有限公司,31187
6726,鑫亞電通股份有限公司,59450
3472,友荃科技實業股份有限公司,110663
6746,全科綜電股份有限公司,9930
6760,金品軒鍊金廠股份有限公司,29532
6779,鋐昇實業股份有限公司,57280
6845,仲信資融股份有限公司,475054
8943,寶福有線電視股份有限公司,11813
8456,天外天數位有線電視股份有限公司,3572
21021,永豐期貨股份有限公司,83565
5866,統一期貨股份有限公司,64449
5867,康和期貨股份有限公司,29948
21141,華南期貨股份有限公司,16034
21301,兆豐期貨股份有限公司,8881
A00001,兆豐國際證券投資信託(股)公司,123380
A00037,國泰證券投資信託股份有限公司,345730
A00005,元大證券投資信託(股)公司,438589
5801,第一金證券投資信託股份有限公司,79466
A00010,富邦證券投資信託股份有限公司,209017
A00012,華南永昌證券投資信託(股)公司,25425
A00014,新光證券投資信託股份有限公司,20709
A00047,台新證券投資信託股份有限公司,36913
A00041,凱基證券投資信託股份有限公司,2069
A00048,合作金庫證券投資信託(股)公司,20410
A00025,永豐證券投資信託股份有限公司,1133
A00026,中國信託證券投資信託(股)公司,51907
2856,元富證券股份有限公司,320101
888,國泰綜合證券股份有限公司,75859
116,日盛證券股份有限公司,215645
960,富邦綜合證券股份有限公司,241966
616,中國信託綜合證券股份有限公司,74371
980,元大證券股份有限公司,711162
6008,凱基證券股份有限公司,410339
700,兆豐證券股份有限公司,144438
0009A0,永豐金證券股份有限公司,115047
930,華南永昌綜合證券股份有限公司,50765
538,第一金證券股份有限公司,32158
779,國票綜合證券股份有限公司,23182
815,台新綜合證券股份有限公司,2163
19,摩根證券股份有限公司,51977
159,花旗環球證券股份有限公司,96862
144,美林證券股份有限公司,125429
856,新光證券股份有限公司,98529
844,摩根大通證券股份有限公司,85459
896,香港上海匯豐證券股份有限公司,46666
890,法銀巴黎證券股份有限公司,23128
532,高橋證券股份有限公司,17581
646,大昌證券股份有限公司,27922
586,盈溢,7732
601,(牛牛牛)亞證券股份有限公司,26751
852,中農證券股份有限公司,3962
767,金港,5629
104,臺銀綜合證券股份有限公司,52357
884,玉山綜合證券股份有限公司,46809
218,亞東證券股份有限公司,104446
702,信富證券股份有限公司,2332
838,安泰證券股份有限公司,4487
870,花旗證券股份有限公司,33374
871,陽信證券股份有限公司,14859
147,台灣摩根士丹利證券股份有限公司,16363
707,豐農證券股份有限公司,2003
645,永全證券股份有限公司,5926
154,雷曼兄弟證券(股)公司,5643
621,新百王證券股份有限公司,2151
102,合作金庫證券股份有限公司,19295
769,金興證券股份限公司,818
849,京城證券股份有限公司,849
569,豐興證券股份有限公司,737
546,寶盛證券股份有限公司,10
596,日茂證券股份有限公司,4414
148,美商高盛亞洲證券(限)台北分公司,149235
152,瑞士信貸銀行(股)台北證券分公司,467688
153,德意志證券亞洲有限台北分公司,134283
157,香港商法國興業證券股台北分公司,52224
165,新加坡商瑞銀證券(股)台北分公司,395893
695,福勝證券股份有限公司,60
638,光和證券股份有限公司,3527
566,日進證券股份有限公司,1491
611,台中銀證券股份有限公司,1274
20,遠智證券股份有限公司,5123
560,永興證券股份有限公司,8422
866,萬通證券股份有限公司,1034
790,豐德證券股份有限公司,590
136,港商麥格理資本(股)台灣證券分公,152616
775,北城證券股份有限公司,85
156,港商野村國際證券(有)台北分公司,814
230,花旗證券股份有限公司,62027
662,口袋證券股份有限公司,9616
55,德商德意志銀行台北分行,565437
60,巴黎銀行,72889
91,美商美國銀行台北分行,593
511,富隆證券股份有限公司,42921
138,台灣匯立證券股份有限公司,16405
889,大和國泰證券股份有限公司,12834
26,荷商安智銀行(股)公司台北分公司,1155
280,法商法國興業銀行(股)台北分公司,337
708,石橋證券股份有限公司,16487
